ID;Value;;15819
70662;3,40;;
70663;1,19;;
70664;0,42;;
70665;0,57;;
70666;0,37;;
70667;0,87;;
70668;0,23;;
70669;0,69;;
70670;0,03;;
70671;0,89;;
70672;0,65;;
70673;0,54;;
70674;0,62;;
70675;0,09;;
70676;0,52;;
70677;0,19;;
70678;0,78;;
70679;0,31;;
70680;0,31;;
70681;0,05;;
70682;0,23;;
70683;0,95;;
70684;0,30;;
70685;0,01;;
70686;0,47;;
70687;0,54;;
70688;0,13;;
70689;0,60;;
70690;0,32;;
70691;0,06;;
70692;0,83;;
70693;0,09;;
70694;0,56;;
70695;0,39;;
70696;0,19;;
70697;0,12;;
70698;0,46;;
70699;0,20;;
70700;0,28;;
70701;0,27;;
70702;0,10;;
70703;0,16;;
70704;0,09;;
70705;0,65;;
70706;0,25;;
70707;0,62;;
70708;0,29;;
70709;0,69;;
70710;0,16;;
70711;0,20;;
70712;0,21;;
70713;0,36;;
70714;0,26;;
70715;0,31;;
70716;0,25;;
70717;0,59;;
70718;0,32;;
70719;0,45;;
70720;0,01;;
70721;0,21;;
70722;0,52;;
70723;0,29;;
70724;0,11;;
70725;0,40;;
70726;0,58;;
70727;1,79;;
70728;0,42;;
70729;0,10;;
70730;0,48;;
70731;0,18;;
70732;0,01;;
70733;0,35;;
70734;0,31;;
70735;0,22;;
70736;0,42;;
70737;0,09;;
70738;0,48;;
70739;0,08;;
70740;0,38;;
70741;0,23;;
70742;0,40;;
70743;0,27;;
70744;0,66;;
70745;2,89;;
70746;0,54;;
70747;0,06;;
70748;0,59;;
70749;0,22;;
70750;0,26;;
70751;0,67;;
70752;0,16;;
70753;0,77;;
70754;0,46;;
70755;0,00;;
70756;0,22;;
70757;0,12;;
70758;0,32;;
70759;0,07;;
70760;0,21;;
70761;0,20;;
70762;0,25;;
70763;0,28;;
70764;1,59;;
70765;0,95;;
70766;0,02;;
70767;0,57;;
70768;0,07;;
70769;0,16;;
70770;0,49;;
70771;0,47;;
70772;0,18;;
70773;0,12;;
70774;0,19;;
70775;0,65;;
70776;0,34;;
70777;0,22;;
70778;0,31;;
70779;1,47;;
70780;0,13;;
70781;0,37;;
70782;0,17;;
70783;0,31;;
70784;0,41;;
70785;0,74;;
70786;0,47;;
70787;0,41;;
70788;0,37;;
70789;1,23;;
70790;0,27;;
70791;0,88;;
70792;0,26;;
70793;0,16;;
70794;0,20;;
70795;0,33;;
70796;0,89;;
70797;0,41;;
70798;0,42;;
70799;0,44;;
70800;0,53;;
70801;0,07;;
70802;0,04;;
70803;0,03;;
70804;3,03;;
70805;1,11;;
70806;0,50;;
70807;0,18;;
70808;0,27;;
70809;0,40;;
70810;0,38;;
70811;0,34;;
70812;0,71;;
70813;0,48;;
70814;0,80;;
70815;0,36;;
70816;0,65;;
70817;0,27;;
70818;0,26;;
70819;0,39;;
70820;0,71;;
70821;0,25;;
70822;0,47;;
70823;0,75;;
70824;0,45;;
70825;0,10;;
70826;0,17;;
70827;0,10;;
70828;0,15;;
70829;0,32;;
70830;5,10;;
70831;0,32;;
70832;0,17;;
70833;1,26;;
70834;0,49;;
70835;0,77;;
70836;0,24;;
70837;0,62;;
70838;0,30;;
70839;0,22;;
70840;0,04;;
70841;0,28;;
70842;0,39;;
70843;0,09;;
70844;0,33;;
70845;0,35;;
70846;0,31;;
70847;1,01;;
70848;0,39;;
70849;0,48;;
70850;0,30;;
70851;0,74;;
70852;0,24;;
70853;0,87;;
70854;0,08;;
70855;1,47;;
70856;0,23;;
70857;0,14;;
70858;0,05;;
70859;0,23;;
70860;0,33;;
70861;0,30;;
70862;0,37;;
70863;0,69;;
70864;0,46;;
70865;0,21;;
70866;0,16;;
70867;1,30;;
70868;0,16;;
70869;0,41;;
70870;0,10;;
70871;0,00;;
70872;0,28;;
70873;0,02;;
70874;0,10;;
70875;0,34;;
70876;0,16;;
70877;0,40;;
70878;0,37;;
70879;0,13;;
70880;0,25;;
70881;0,88;;
70882;0,15;;
70883;0,36;;
70884;0,47;;
70885;0,83;;
70886;0,38;;
70887;0,46;;
70888;0,24;;
70889;0,25;;
70890;0,29;;
70891;0,64;;
70892;0,54;;
70893;2,32;;
70894;0,91;;
70895;0,28;;
70896;0,14;;
70897;0,03;;
70898;0,16;;
70899;0,30;;
70900;0,05;;
70901;1,15;;
70902;0,19;;
70903;0,43;;
70904;0,02;;
70905;0,64;;
70906;0,13;;
70907;0,63;;
70908;0,18;;
70909;9,01;;
70910;0,43;;
70911;0,15;;
70912;0,16;;
70913;0,02;;
70914;0,08;;
70915;0,28;;
70916;0,15;;
70917;0,52;;
70918;0,38;;
70919;0,65;;
70920;0,99;;
70921;0,27;;
70922;0,49;;
70923;0,43;;
70924;0,48;;
70925;0,49;;
70926;0,08;;
70927;0,65;;
70928;0,62;;
70929;0,10;;
70930;0,10;;
70931;0,18;;
70932;0,30;;
70933;0,42;;
70934;0,31;;
70935;0,38;;
70936;0,12;;
70937;0,21;;
70938;0,17;;
70939;0,09;;
70940;0,01;;
70941;0,01;;
70942;0,61;;
70943;1,89;;
70944;0,39;;
70945;0,74;;
70946;4,45;;
70947;0,40;;
70948;0,11;;
70949;0,52;;
70950;0,33;;
70951;0,16;;
70952;0,73;;
70953;0,44;;
70954;0,28;;
70955;0,22;;
70956;0,09;;
70957;0,19;;
70958;2,90;;
70959;0,08;;
70960;0,24;;
70961;0,16;;
70962;0,09;;
70963;0,38;;
70964;0,08;;
70965;0,14;;
70966;6,94;;
70967;0,27;;
70968;0,77;;
70969;0,10;;
70970;0,63;;
70971;0,46;;
70972;0,30;;
70973;0,65;;
70974;1,23;;
70975;0,14;;
70976;0,04;;
70977;0,18;;
70978;0,18;;
70979;0,40;;
70980;0,79;;
70981;1,62;;
70982;0,38;;
70983;4,84;;
70984;0,46;;
70985;0,23;;
70986;0,13;;
70987;0,47;;
70988;0,51;;
70989;0,08;;
70990;0,13;;
70991;1,58;;
70992;0,48;;
70993;0,15;;
70994;0,28;;
70995;0,02;;
70996;0,30;;
70997;0,09;;
70998;0,80;;
70999;0,97;;
71000;0,04;;
71001;0,61;;
71002;0,38;;
71003;0,62;;
71004;0,29;;
71005;0,16;;
71006;0,15;;
71007;0,19;;
71008;0,28;;
71009;0,04;;
71010;0,03;;
71011;0,12;;
71012;1,32;;
71013;0,73;;
71014;0,23;;
71015;2,42;;
71016;1,17;;
71017;0,77;;
71018;0,17;;
71019;1,54;;
71020;0,26;;
71021;0,18;;
71022;0,57;;
71023;0,17;;
71024;0,20;;
71025;0,77;;
71026;0,17;;
71027;0,86;;
71028;0,56;;
71029;0,35;;
71030;0,08;;
71031;0,21;;
71032;0,34;;
71033;0,15;;
71034;0,09;;
71035;0,24;;
71036;0,07;;
71037;0,16;;
71038;3,22;;
71039;0,40;;
71040;0,31;;
71041;0,21;;
71042;0,14;;
71043;0,21;;
71044;0,27;;
71045;0,26;;
71046;0,26;;
71047;0,22;;
71048;0,45;;
71049;0,13;;
71050;0,94;;
71051;0,06;;
71052;0,06;;
71053;0,02;;
71054;0,08;;
71055;0,27;;
71056;0,03;;
71057;0,08;;
71058;0,15;;
71059;0,89;;
71060;0,28;;
71061;1,27;;
71062;1,73;;
71063;0,59;;
71064;0,26;;
71065;1,15;;
71066;0,33;;
71067;0,48;;
71068;0,34;;
71069;0,32;;
71070;0,08;;
71071;0,15;;
71072;0,17;;
71073;0,54;;
71074;0,05;;
71075;0,32;;
71076;0,29;;
71077;0,37;;
71078;0,42;;
71079;0,32;;
71080;1,13;;
71081;0,56;;
71082;1,49;;
71083;0,27;;
71084;0,31;;
71085;0,72;;
71086;0,56;;
71087;0,22;;
71088;0,24;;
71089;0,16;;
71090;0,40;;
71091;0,03;;
71092;0,28;;
71093;0,17;;
71094;0,58;;
71095;0,28;;
71096;0,58;;
71097;0,63;;
71098;0,11;;
71099;0,06;;
71100;0,16;;
71101;0,03;;
71102;0,15;;
71103;1,85;;
71104;0,04;;
71105;0,06;;
71106;0,77;;
71107;0,49;;
71108;1,07;;
71109;0,23;;
71110;1,12;;
71111;0,49;;
71112;0,20;;
71113;0,07;;
71114;0,26;;
71115;0,97;;
71116;0,04;;
71117;0,57;;
71118;0,33;;
71119;0,60;;
71120;0,59;;
71121;0,67;;
71122;1,21;;
71123;0,00;;
71124;0,74;;
71125;0,14;;
71126;1,34;;
71127;0,61;;
71128;1,79;;
71129;0,40;;
71130;0,69;;
71131;1,01;;
71132;0,13;;
71133;0,10;;
71134;0,41;;
71135;0,33;;
71136;0,65;;
71137;1,09;;
71138;0,47;;
71139;0,17;;
71140;0,26;;
71141;0,26;;
71142;0,54;;
71143;1,35;;
71144;0,25;;
71145;1,35;;
71146;0,28;;
71147;0,05;;
71148;0,41;;
71149;0,42;;
71150;0,34;;
71151;0,34;;
71152;1,06;;
71153;0,35;;
71154;0,29;;
71155;0,79;;
71156;0,04;;
71157;0,14;;
71158;0,01;;
71159;0,08;;
71160;0,09;;
71161;0,28;;
71162;0,15;;
71163;0,07;;
71164;0,38;;
71165;0,10;;
71166;0,16;;
71167;0,02;;
71168;0,40;;
71169;0,05;;
71170;0,60;;
71171;1,21;;
71172;0,52;;
71173;0,34;;
71174;0,04;;
71175;0,36;;
71176;0,35;;
71177;0,13;;
71178;0,41;;
71179;0,33;;
71180;0,18;;
71181;#VALUE!;;
71182;0,34;;
71183;0,28;;
71184;0,72;;
71185;0,24;;
71186;0,27;;
71187;1,18;;
71188;0,57;;
71189;0,22;;
71190;0,25;;
71191;0,82;;
71192;0,42;;
71193;0,02;;
71194;0,15;;
71195;0,82;;
71196;1,12;;
71197;0,29;;
71198;0,23;;
71199;0,76;;
71200;6,36;;
71201;0,82;;
71202;0,08;;
71203;1,37;;
71204;0,71;;
71205;0,18;;
71206;0,21;;
71207;0,50;;
71208;0,35;;
71209;0,28;;
71210;0,61;;
71211;0,26;;
71212;0,28;;
71213;0,14;;
71214;0,86;;
71215;0,57;;
71216;0,48;;
71217;0,04;;
71218;0,06;;
71219;0,03;;
71220;0,28;;
71221;0,38;;
71222;0,14;;
71223;0,02;;
71224;1,43;;
71225;0,10;;
71226;0,48;;
71227;0,12;;
71228;0,17;;
71229;0,31;;
71230;2,23;;
71231;0,20;;
71232;0,03;;
71233;0,17;;
71234;0,72;;
71235;2,19;;
71236;0,45;;
71237;0,25;;
71238;0,27;;
71239;0,15;;
71240;0,18;;
71241;0,61;;
71242;0,38;;
71243;0,26;;
71244;0,46;;
71245;0,41;;
71246;0,39;;
71247;0,72;;
71248;0,10;;
71249;0,77;;
71250;0,44;;
71251;0,12;;
71252;0,61;;
71253;0,17;;
71254;0,89;;
71255;3,11;;
71256;0,10;;
71257;1,46;;
71258;0,34;;
71259;0,54;;
71260;0,29;;
71261;0,31;;
71262;0,22;;
71263;0,35;;
71264;0,84;;
71265;0,01;;
71266;0,40;;
71267;0,34;;
71268;0,12;;
71269;0,47;;
71270;0,56;;
71271;0,33;;
71272;0,01;;
71273;0,06;;
71274;0,02;;
71275;0,10;;
71276;0,07;;
71277;0,18;;
71278;0,15;;
71279;0,04;;
71280;0,11;;
71281;0,27;;
71282;0,22;;
71283;3,20;;
71284;0,44;;
71285;0,49;;
71286;0,27;;
71287;0,44;;
71288;0,54;;
71289;0,63;;
71290;0,23;;
71291;0,92;;
71292;0,29;;
71293;4,99;;
71294;1,69;;
71295;0,13;;
71296;0,78;;
71297;1,55;;
71298;0,22;;
71299;0,47;;
71300;0,48;;
71301;0,96;;
71302;0,21;;
71303;0,03;;
71304;0,18;;
71305;0,74;;
71306;0,34;;
71307;0,39;;
71308;0,28;;
71309;4,45;;
71310;0,67;;
71311;0,42;;
71312;0,19;;
71313;0,11;;
71314;0,14;;
71315;0,05;;
71316;0,29;;
71317;0,38;;
71318;0,10;;
71319;0,36;;
71320;0,01;;
71321;0,12;;
71322;0,23;;
71323;0,07;;
71324;0,16;;
71325;0,06;;
71326;0,60;;
71327;0,12;;
71328;0,97;;
71329;0,04;;
71330;0,68;;
71331;0,08;;
71332;0,31;;
71333;0,07;;
71334;0,87;;
71335;0,59;;
71336;0,22;;
71337;0,80;;
71338;0,76;;
71339;0,18;;
71340;0,07;;
71341;0,00;;
71342;0,24;;
71343;0,28;;
71344;0,22;;
71345;0,41;;
71346;0,16;;
71347;0,06;;
71348;0,52;;
71349;0,14;;
71350;0,63;;
71351;0,22;;
71352;0,60;;
71353;0,03;;
71354;0,56;;
71355;0,36;;
71356;0,14;;
71357;0,76;;
71358;0,33;;
71359;0,30;;
71360;0,64;;
71361;5,00;;
71362;0,12;;
71363;0,17;;
71364;0,07;;
71365;0,01;;
71366;1,12;;
71367;0,58;;
71368;0,52;;
71369;0,45;;
71370;0,50;;
71371;0,05;;
71372;0,07;;
71373;0,18;;
71374;0,13;;
71375;1,09;;
71376;0,39;;
71377;0,10;;
71378;0,29;;
71379;0,46;;
71380;0,22;;
71381;0,37;;
71382;0,34;;
71383;0,11;;
71384;0,18;;
71385;0,09;;
71386;0,80;;
71387;0,25;;
71388;0,38;;
71389;0,71;;
71390;0,74;;
71391;0,08;;
71392;0,20;;
71393;0,66;;
71394;0,03;;
71395;0,09;;
71396;0,54;;
71397;0,09;;
71398;0,13;;
71399;0,33;;
71400;0,55;;
71401;0,58;;
71402;0,70;;
71403;0,56;;
71404;0,16;;
71405;0,25;;
71406;0,56;;
71407;0,17;;
71408;0,17;;
71409;0,70;;
71410;0,32;;
71411;0,28;;
71412;0,04;;
71413;0,03;;
71414;0,01;;
71415;0,40;;
71416;0,09;;
71417;0,86;;
71418;0,10;;
71419;0,34;;
71420;0,27;;
71421;0,24;;
71422;1,04;;
71423;0,42;;
71424;0,03;;
71425;0,37;;
71426;0,12;;
71427;1,74;;
71428;0,26;;
71429;0,46;;
71430;0,08;;
71431;0,04;;
71432;0,26;;
71433;0,44;;
71434;0,19;;
71435;0,58;;
71436;0,17;;
71437;0,35;;
71438;0,90;;
71439;0,67;;
71440;0,21;;
71441;0,21;;
71442;0,72;;
71443;0,80;;
71444;0,23;;
71445;0,37;;
71446;0,53;;
71447;0,03;;
71448;0,21;;
71449;0,48;;
71450;0,12;;
71451;1,69;;
71452;0,22;;
71453;0,03;;
71454;0,25;;
71455;0,76;;
71456;0,60;;
71457;0,07;;
71458;5,17;;
71459;0,87;;
71460;0,12;;
71461;0,16;;
71462;0,30;;
71463;0,17;;
71464;0,28;;
71465;0,15;;
71466;1,04;;
71467;0,55;;
71468;0,70;;
71469;0,13;;
71470;0,49;;
71471;0,02;;
71472;0,29;;
71473;0,54;;
71474;0,31;;
71475;0,44;;
71476;0,88;;
71477;0,40;;
71478;0,03;;
71479;0,59;;
71480;1,47;;
71481;0,54;;
71482;0,08;;
71483;0,53;;
71484;0,02;;
71485;0,43;;
71486;0,51;;
71487;0,18;;
71488;1,28;;
71489;0,22;;
71490;1,94;;
71491;0,20;;
71492;0,82;;
71493;0,28;;
71494;0,28;;
71495;1,15;;
71496;0,26;;
71497;0,61;;
71498;0,12;;
71499;0,26;;
71500;0,11;;
71501;0,19;;
71502;0,42;;
71503;0,47;;
71504;0,56;;
71505;0,09;;
71506;0,55;;
71507;0,85;;
71508;0,44;;
71509;0,16;;
71510;1,30;;
71511;0,36;;
71512;0,02;;
71513;0,46;;
71514;0,05;;
71515;0,24;;
71516;0,32;;
71517;0,51;;
71518;0,02;;
71519;0,19;;
71520;0,69;;
71521;0,28;;
71522;0,59;;
71523;0,30;;
71524;0,01;;
71525;0,24;;
71526;0,37;;
71527;0,18;;
71528;0,01;;
71529;0,54;;
71530;0,04;;
71531;0,55;;
71532;0,18;;
71533;1,25;;
71534;0,41;;
71535;0,31;;
71536;0,38;;
71537;0,19;;
71538;0,59;;
71539;0,59;;
71540;0,07;;
71541;0,25;;
71542;0,22;;
71543;1,66;;
71544;0,08;;
71545;0,04;;
71546;0,07;;
71547;0,59;;
71548;0,61;;
71549;0,63;;
71550;0,07;;
71551;0,28;;
71552;0,47;;
71553;0,04;;
71554;0,44;;
71555;0,51;;
71556;0,34;;
71557;0,54;;
71558;0,06;;
71559;0,02;;
71560;0,04;;
71561;0,29;;
71562;0,43;;
71563;0,23;;
71564;0,10;;
71565;0,39;;
71566;0,56;;
71567;0,20;;
71568;1,89;;
71569;0,16;;
71570;0,77;;
71571;0,53;;
71572;0,62;;
71573;0,01;;
71574;0,57;;
71575;0,02;;
71576;0,29;;
71577;0,78;;
71578;0,30;;
71579;0,87;;
71580;2,11;;
71581;0,66;;
71582;0,28;;
71583;0,06;;
71584;0,79;;
71585;0,07;;
71586;0,28;;
71587;0,50;;
71588;2,32;;
71589;0,27;;
71590;0,14;;
71591;0,11;;
71592;1,36;;
71593;0,19;;
71594;0,04;;
71595;0,01;;
71596;0,32;;
71597;0,12;;
71598;0,66;;
71599;0,25;;
71600;0,15;;
71601;0,39;;
71602;0,06;;
71603;0,42;;
71604;0,20;;
71605;0,14;;
71606;0,23;;
71607;0,32;;
71608;0,05;;
71609;0,26;;
71610;0,39;;
71611;1,97;;
71612;0,57;;
71613;0,39;;
71614;0,82;;
71615;0,15;;
71616;0,18;;
71617;0,78;;
71618;0,22;;
71619;0,07;;
71620;0,77;;
71621;0,40;;
71622;1,12;;
71623;0,45;;
71624;0,16;;
71625;0,42;;
71626;0,07;;
71627;0,39;;
71628;0,22;;
71629;0,74;;
71630;0,75;;
71631;0,25;;
71632;0,10;;
71633;0,39;;
71634;0,10;;
71635;0,38;;
71636;0,53;;
71637;2,55;;
71638;0,03;;
71639;6,98;;
71640;0,41;;
71641;1,08;;
71642;1,37;;
71643;0,42;;
71644;1,38;;
71645;0,32;;
71646;0,02;;
71647;0,09;;
71648;2,50;;
71649;0,20;;
71650;0,22;;
71651;0,82;;
71652;0,02;;
71653;0,23;;
71654;0,35;;
71655;0,24;;
71656;0,68;;
71657;0,60;;
71658;1,34;;
71659;0,23;;
71660;0,04;;
71661;0,02;;
71662;0,13;;
71663;0,17;;
71664;0,42;;
71665;1,54;;
71666;0,37;;
71667;0,02;;
71668;0,37;;
71669;0,48;;
71670;0,75;;
71671;0,40;;
71672;0,27;;
71673;0,11;;
71674;0,39;;
71675;0,19;;
71676;0,67;;
71677;0,08;;
71678;0,60;;
71679;0,50;;
71680;0,73;;
71681;0,14;;
71682;0,41;;
71683;1,62;;
71684;0,05;;
71685;0,32;;
71686;0,05;;
71687;0,04;;
71688;0,07;;
71689;0,49;;
71690;0,09;;
71691;0,06;;
71692;0,27;;
71693;0,51;;
71694;0,06;;
71695;0,03;;
71696;0,11;;
71697;1,22;;
71698;1,68;;
71699;0,67;;
71700;0,69;;
71701;0,04;;
71702;0,43;;
71703;0,27;;
71704;0,87;;
71705;0,50;;
71706;0,16;;
71707;1,07;;
71708;0,07;;
71709;#VALUE!;;
71710;0,27;;
71711;0,15;;
71712;0,57;;
71713;0,32;;
71714;0,23;;
71715;0,64;;
71716;0,12;;
71717;0,06;;
71718;0,01;;
71719;0,27;;
71720;0,12;;
71721;0,28;;
71722;0,30;;
71723;0,71;;
71724;0,80;;
71725;0,27;;
71726;0,04;;
71727;0,16;;
71728;0,21;;
71729;0,02;;
71730;0,33;;
71731;0,31;;
71732;0,65;;
71733;0,16;;
71734;0,62;;
71735;0,75;;
71736;1,34;;
71737;0,18;;
71738;0,14;;
71739;0,60;;
71740;3,28;;
71741;0,01;;
71742;0,53;;
71743;0,18;;
71744;1,50;;
71745;0,23;;
71746;0,37;;
71747;0,02;;
71748;0,15;;
71749;0,51;;
71750;0,45;;
71751;#VALUE!;;
71752;0,11;;
71753;0,66;;
71754;0,39;;
71755;0,77;;
71756;0,38;;
71757;0,48;;
71758;0,14;;
71759;0,31;;
71760;0,20;;
71761;0,76;;
71762;0,62;;
71763;0,80;;
71764;0,19;;
71765;0,27;;
71766;2,98;;
71767;0,34;;
71768;0,01;;
71769;0,10;;
71770;0,09;;
71771;0,55;;
71772;0,01;;
71773;0,53;;
71774;2,41;;
71775;0,28;;
71776;0,06;;
71777;0,22;;
71778;0,00;;
71779;0,20;;
71780;0,27;;
71781;0,14;;
71782;0,36;;
71783;0,09;;
71784;0,27;;
71785;0,38;;
71786;0,82;;
71787;0,21;;
71788;0,12;;
71789;0,62;;
71790;0,06;;
71791;0,03;;
71792;0,01;;
71793;1,94;;
71794;0,29;;
71795;0,14;;
71796;0,12;;
71797;0,17;;
71798;0,18;;
71799;0,43;;
71800;0,31;;
71801;0,19;;
71802;1,94;;
71803;0,49;;
71804;0,81;;
71805;4,31;;
71806;0,35;;
71807;0,38;;
71808;0,07;;
71809;0,52;;
71810;0,17;;
71811;0,47;;
71812;0,42;;
71813;0,28;;
71814;0,45;;
71815;0,41;;
71816;0,06;;
71817;0,22;;
71818;0,48;;
71819;0,10;;
71820;0,40;;
71821;0,16;;
71822;0,77;;
71823;0,21;;
71824;0,38;;
71825;0,51;;
71826;0,02;;
71827;0,15;;
71828;0,23;;
71829;0,87;;
71830;0,31;;
71831;0,20;;
71832;0,22;;
71833;1,39;;
71834;0,02;;
71835;0,13;;
71836;0,43;;
71837;0,02;;
71838;0,69;;
71839;0,11;;
71840;0,49;;
71841;0,68;;
71842;0,68;;
71843;0,04;;
71844;0,39;;
71845;0,26;;
71846;0,30;;
71847;0,47;;
71848;0,10;;
71849;0,37;;
71850;0,51;;
71851;0,26;;
71852;0,49;;
71853;0,23;;
71854;0,19;;
71855;0,08;;
71856;1,02;;
71857;1,34;;
71858;0,70;;
71859;0,25;;
71860;0,04;;
71861;1,10;;
71862;0,15;;
71863;0,08;;
71864;0,27;;
71865;0,24;;
71866;0,06;;
71867;1,51;;
71868;0,60;;
71869;0,06;;
71870;0,20;;
71871;0,24;;
71872;0,22;;
71873;0,12;;
71874;0,50;;
71875;0,52;;
71876;0,51;;
71877;0,33;;
71878;0,28;;
71879;0,12;;
71880;0,00;;
71881;0,27;;
71882;0,20;;
71883;0,23;;
71884;0,31;;
71885;0,09;;
71886;0,41;;
71887;0,02;;
71888;0,25;;
71889;0,50;;
71890;0,44;;
71891;0,11;;
71892;1,08;;
71893;0,23;;
71894;3,00;;
71895;0,13;;
71896;0,55;;
71897;0,14;;
71898;0,17;;
71899;0,45;;
71900;0,23;;
71901;0,59;;
71902;0,11;;
71903;0,34;;
71904;0,68;;
71905;0,05;;
71906;0,23;;
71907;0,23;;
71908;0,48;;
71909;0,32;;
71910;1,43;;
71911;0,02;;
71912;0,05;;
71913;0,03;;
71914;0,42;;
71915;0,05;;
71916;1,69;;
71917;0,34;;
71918;0,03;;
71919;0,05;;
71920;0,62;;
71921;0,42;;
71922;0,21;;
71923;0,28;;
71924;0,17;;
71925;1,62;;
71926;1,67;;
71927;0,65;;
71928;0,04;;
71929;0,38;;
71930;1,25;;
71931;0,27;;
71932;0,51;;
71933;0,32;;
71934;0,36;;
71935;0,53;;
71936;2,30;;
71937;1,55;;
71938;0,85;;
71939;4,02;;
71940;0,42;;
71941;0,16;;
71942;0,47;;
71943;0,03;;
71944;0,56;;
71945;0,37;;
71946;0,21;;
71947;0,73;;
71948;0,64;;
71949;0,19;;
71950;0,67;;
71951;0,08;;
71952;0,15;;
71953;0,13;;
71954;0,11;;
71955;0,32;;
71956;0,55;;
71957;0,23;;
71958;0,30;;
71959;0,50;;
71960;0,13;;
71961;0,38;;
71962;0,95;;
71963;0,11;;
71964;0,23;;
71965;1,03;;
71966;0,49;;
71967;0,61;;
71968;0,44;;
71969;0,69;;
71970;0,37;;
71971;0,30;;
71972;0,23;;
71973;0,81;;
71974;0,98;;
71975;0,54;;
71976;0,13;;
71977;0,33;;
71978;0,42;;
71979;0,67;;
71980;0,52;;
71981;0,19;;
71982;0,28;;
71983;0,31;;
71984;0,15;;
71985;0,64;;
71986;1,70;;
71987;0,43;;
71988;0,35;;
71989;0,50;;
71990;6,20;;
71991;0,06;;
71992;0,20;;
71993;0,06;;
71994;0,21;;
71995;0,01;;
71996;0,37;;
71997;1,02;;
71998;0,57;;
71999;0,28;;
72000;0,86;;
72001;1,23;;
72002;1,38;;
72003;0,06;;
72004;0,90;;
72005;0,82;;
72006;0,23;;
72007;0,20;;
72008;0,44;;
72009;0,18;;
72010;0,53;;
72011;0,15;;
72012;0,14;;
72013;0,62;;
72014;0,20;;
72015;0,80;;
72016;0,33;;
72017;0,25;;
72018;0,18;;
72019;0,50;;
72020;0,21;;
72021;0,13;;
72022;0,40;;
72023;1,23;;
72024;0,42;;
72025;0,29;;
72026;0,10;;
72027;0,85;;
72028;0,51;;
72029;0,36;;
72030;1,30;;
72031;0,14;;
72032;2,93;;
72033;1,11;;
72034;1,04;;
72035;0,45;;
72036;0,35;;
72037;0,02;;
72038;0,12;;
72039;0,19;;
72040;0,03;;
72041;0,58;;
72042;4,21;;
72043;0,68;;
72044;0,49;;
72045;0,06;;
72046;0,27;;
72047;0,07;;
72048;0,96;;
72049;0,63;;
72050;0,96;;
72051;0,46;;
72052;0,27;;
72053;0,19;;
72054;0,26;;
72055;0,37;;
72056;1,33;;
72057;0,15;;
72058;0,57;;
72059;0,16;;
72060;0,02;;
72061;0,12;;
72062;0,27;;
72063;0,52;;
72064;0,16;;
72065;0,39;;
72066;0,76;;
72067;0,26;;
72068;0,24;;
72069;0,15;;
72070;0,15;;
72071;0,21;;
72072;0,12;;
72073;0,14;;
72074;0,63;;
72075;0,18;;
72076;0,94;;
72077;0,04;;
72078;0,25;;
72079;0,13;;
72080;0,57;;
72081;0,52;;
72082;0,65;;
72083;0,71;;
72084;0,49;;
72085;0,97;;
72086;0,22;;
72087;0,37;;
72088;0,12;;
72089;0,00;;
72090;0,15;;
72091;0,25;;
72092;0,03;;
72093;0,50;;
72094;0,03;;
72095;0,33;;
72096;2,09;;
72097;1,39;;
72098;0,38;;
72099;0,16;;
72100;1,94;;
72101;0,02;;
72102;0,37;;
72103;0,32;;
72104;0,62;;
72105;0,83;;
72106;0,33;;
72107;0,69;;
72108;6,31;;
72109;1,01;;
72110;0,35;;
72111;0,15;;
72112;0,28;;
72113;0,35;;
72114;0,44;;
72115;0,23;;
72116;0,34;;
72117;0,46;;
72118;0,06;;
72119;0,63;;
72120;0,03;;
72121;0,42;;
72122;0,13;;
72123;0,22;;
72124;0,44;;
72125;0,46;;
72126;0,49;;
72127;0,08;;
72128;0,48;;
72129;0,00;;
72130;0,03;;
72131;0,31;;
72132;0,12;;
72133;2,51;;
72134;0,41;;
72135;0,64;;
72136;0,16;;
72137;0,43;;
72138;0,45;;
72139;0,19;;
72140;0,31;;
72141;0,18;;
72142;0,19;;
72143;0,81;;
72144;0,08;;
72145;0,41;;
72146;0,13;;
72147;0,44;;
72148;0,31;;
72149;1,35;;
72150;0,74;;
72151;0,58;;
72152;0,21;;
72153;0,22;;
72154;0,37;;
72155;0,59;;
72156;0,20;;
72157;0,05;;
72158;0,25;;
72159;0,13;;
72160;0,41;;
72161;0,55;;
72162;0,21;;
72163;0,23;;
72164;0,32;;
72165;1,06;;
72166;0,12;;
72167;0,43;;
72168;0,14;;
72169;0,24;;
72170;0,87;;
72171;0,16;;
72172;1,01;;
72173;0,02;;
72174;0,20;;
72175;0,04;;
72176;0,33;;
72177;0,73;;
72178;0,33;;
72179;0,28;;
72180;0,12;;
72181;0,10;;
72182;0,35;;
72183;0,25;;
72184;0,41;;
72185;0,05;;
72186;0,03;;
72187;0,56;;
72188;0,10;;
72189;0,06;;
72190;0,02;;
72191;2,04;;
72192;0,20;;
72193;0,40;;
72194;0,13;;
72195;0,13;;
72196;0,11;;
72197;0,02;;
72198;0,73;;
72199;0,02;;
72200;0,19;;
72201;0,13;;
72202;0,26;;
72203;0,54;;
72204;1,22;;
72205;0,12;;
72206;0,21;;
72207;0,28;;
72208;0,50;;
72209;0,11;;
72210;0,42;;
72211;0,41;;
72212;0,26;;
72213;0,18;;
72214;0,38;;
